index_content,word,nature,content_type,index_word
653,物流,n,pos,0
653,很快,d,pos,1
653,服务,vn,pos,2
656,感觉,n,pos,0
656,不错,a,pos,1
657,昨天,t,pos,0
657,下单,n,pos,1
658,安装费,n,pos,0
659,不错,a,pos,0
659,还好,v,pos,1
659,家,q,pos,2
659,老人,n,pos,3
659,安装,v,pos,4
659,员,q,pos,5
659,主意,n,pos,6
659,花,v,pos,7
659,洒,v,pos,8
659,正好,a,pos,9
659,安装,v,pos,10
659,正上方,f,pos,11
659,每次,r,pos,12
659,洗澡,v,pos,13
659,郁闷,a,pos,14
659,同情,n,pos,15
660,老房子,n,pos,0
660,安上,v,pos,1
662,物流,n,pos,0
662,服务,vn,pos,1
662,制热,v,pos,2
662,效果,n,pos,3
663,不错,a,pos,0
663,家人,n,pos,1
663,喜欢,v,pos,2
667,东西,ns,pos,0
667,自营,vn,pos,1
667,快递,v,pos,2
667,第二天,m,pos,3
667,京,j,pos,4
667,东西,ns,pos,5
667,送来,v,pos,6
667,包装,v,pos,7
667,客服,n,pos,8
667,不错,a,pos,9
667,不懂,a,pos,10
667,耐心,a,pos,11
667,解答,v,pos,12
667,售后,n,pos,13
667,师傅,nr,pos,14
667,安装,v,pos,15
667,第二天,m,pos,16
667,赶上,d,pos,17
667,第三天,m,pos,18
667,帮,v,pos,19
667,安装,v,pos,20
667,态度,n,pos,21
667,安装费,n,pos,22
667,贵,a,pos,23
669,快递,v,pos,0
669,速度,n,pos,1
669,物品,n,pos,2
669,质量,n,pos,3
670,满意,v,pos,0
670,真的,d,pos,1
670,喜欢,v,pos,2
670,超出,v,pos,3
670,期望值,n,pos,4
670,发货,n,pos,5
670,速度,n,pos,6
670,包装,v,pos,7
670,仔细,ad,pos,8
670,严实,ad,pos,9
670,配送,v,pos,10
670,人员,n,pos,11
670,态度,n,pos,12
670,速度,n,pos,13
670,很快,d,pos,14
670,满意,v,pos,15
670,购物,n,pos,16
671,速度,n,pos,0
671,很快,d,pos,1
671,服務,vn,pos,2
672,时间,n,pos,0
672,长,a,pos,1
672,坏,a,pos,2
672,号,m,pos,3
672,一台,m,pos,4
672,月,m,pos,5
672,日,m,pos,6
672,收到,v,pos,7
672,月,m,pos,8
672,号,m,pos,9
672,早就,d,pos,10
672,安装,v,pos,11
672,当天,t,pos,12
672,洗上,v,pos,13
672,热水澡,n,pos,14
672,十一,m,pos,15
672,长假,n,pos,16
672,心情,n,pos,17
672,满意,v,pos,18
674,装好,v,pos,0
674,没试,v,pos,1
674,感觉,n,pos,2
674,还好,v,pos,3
675,快递,v,pos,0
675,不错,a,pos,1
675,速度,n,pos,2
675,很快,d,pos,3
676,早上,t,pos,0
676,下单,n,pos,1
676,下午,t,pos,2
676,货到,l,pos,3
676,次日,t,pos,4
676,安装,v,pos,5
676,顺畅,a,pos,6
676,网购,n,pos,7
676,不错,a,pos,8
676,希望,v,pos,9
676,耐用,a,pos,10
680,价位,n,pos,0
680,不错,a,pos,1
680,安装,v,pos,2
680,收费,n,pos,3
680,感觉,n,pos,4
680,贵,a,pos,5
680,就用,v,pos,6
680,一点,m,pos,7
680,几个,m,pos,8
680,接头,v,pos,9
680,感觉,n,pos,10
680,卡,n,pos,11
680,价钱,n,pos,12
680,装,v,pos,13
680,太,d,pos,14
680,满意,v,pos,15
681,价格,n,pos,0
681,服务,vn,pos,1
681,不错,a,pos,2
681,安装,v,pos,3
681,遥控,vn,pos,4
681,要贴,n,pos,5
681,安装,v,pos,6
681,花,v,pos,7
682,一段时间,l,pos,0
682,评价,n,pos,1
682,体验,n,pos,2
682,很好,a,pos,3
682,超值,v,pos,4
682,一款,m,pos,5
682,适合,v,pos,6
682,家庭,n,pos,7
682,安装,v,pos,8
682,人员素质,n,pos,9
682,高,a,pos,10
682,收费,n,pos,11
682,标准,n,pos,12
682,透明,v,pos,13
682,整体,n,pos,14
682,不错,a,pos,15
682,购物,n,pos,16
683,两个,m,pos,0
683,月,m,pos,1
683,评价,n,pos,2
683,自营,vn,pos,3
683,店,n,pos,4
683,购买,v,pos,5
683,电器产品,n,pos,6
683,放心,v,pos,7
683,担心,v,pos,8
683,容量,n,pos,9
683,尺寸,n,pos,10
683,原位,n,pos,11
683,安装,v,pos,12
683,请,v,pos,13
683,安装,v,pos,14
683,师傅,nr,pos,15
683,上门,ns,pos,16
683,查看,v,pos,17
683,机型,n,pos,18
683,收,v,pos,19
683,服务费,n,pos,20
683,不贵,a,pos,21
683,旧件,n,pos,22
683,取下,v,pos,23
683,安装,v,pos,24
683,新机,n,pos,25
683,花,v,pos,26
685,当天,t,pos,0
685,安装,v,pos,1
685,简单,a,pos,2
685,试,v,pos,3
685,安装,v,pos,4
685,师傅,nr,pos,5
685,耐心,a,pos,6
685,讲解,v,pos,7
685,遥控,vn,pos,8
685,距离,n,pos,9
685,短点,n,pos,10
685,情况,n,pos,11
685,用不上,l,pos,12
685,信赖,n,pos,13
686,服务态度,n,pos,0
687,东西,ns,pos,0
687,不错,a,pos,1
687,做工,v,pos,2
687,全国,n,pos,3
687,联保,j,pos,4
687,售后,n,pos,5
687,安装,v,pos,6
687,师傅,nr,pos,7
687,热情,n,pos,8
687,安装费,n,pos,9
687,高,a,pos,10
687,块,zg,pos,11
687,减,v,pos,12
687,零头,n,pos,13
687,师傅,nr,pos,14
687,坎,nrt,pos,15
687,大山,ns,pos,16
687,上推,v,pos,17
687,八辈,m,pos,18
687,祖宗,nr,pos,19
687,师傅,nr,pos,20
687,够够,a,pos,21
688,体面,n,pos,0
688,服务,vn,pos,1
688,周到,v,pos,2
690,安装,v,pos,0
690,力,n,pos,1
690,师傅,nr,pos,2
690,帅哥,nr,pos,3
691,不错,a,pos,0
691,很好,a,pos,1
691,产品,n,pos,2
692,外观,n,pos,0
692,很大,a,pos,1
692,气,n,pos,2
692,喜欢,v,pos,3
693,安装,v,pos,0
693,地道,n,pos,1
693,满意,v,pos,2
694,喜欢,v,pos,0
694,安装,v,pos,1
694,才用,v,pos,2
694,管子,n,pos,3
694,产品,n,pos,4
694,一共,j,pos,5
694,花,v,pos,6
694,价格,n,pos,7
694,划算,v,pos,8
694,安装,v,pos,9
694,师傅,nr,pos,10
694,不错,a,pos,11
694,安装,v,pos,12
694,打扫,v,pos,13
694,卫生,an,pos,14
694,服务,vn,pos,15
694,没话说,l,pos,16
694,产品,n,pos,17
695,第二次,m,pos,0
695,大型,b,pos,1
695,家电,j,pos,2
695,安装,v,pos,3
695,师傅,nr,pos,4
695,约定,v,pos,5
695,时间,n,pos,6
695,装,v,pos,7
695,材料费,n,pos,8
695,接受,v,pos,9
695,款,m,pos,10
695,值得,v,pos,11
695,买回来,l,pos,12
695,下次,t,pos,13
695,减价,v,pos,14
696,款,m,pos,0
696,性价比,n,pos,1
696,真的,d,pos,2
696,超高,v,pos,3
696,千挑万,i,pos,4
696,选,v,pos,5
696,选择,v,pos,6
696,送货,v,pos,7
696,快递,v,pos,8
696,小哥,n,pos,9
696,服务态度,n,pos,10
696,售后,n,pos,11
696,响应,v,pos,12
696,十星,nz,pos,13
696,好评,v,pos,14
697,商城,ns,pos,0
697,购买,v,pos,1
697,送货,v,pos,2
697,没的说,l,pos,3
697,太,d,pos,4
697,家人,n,pos,5
697,难以置信,i,pos,6
697,网上,s,pos,7
697,购买,v,pos,8
697,质量,n,pos,9
697,稳定,a,pos,10
697,安装,v,pos,11
697,服务,vn,pos,12
697,专业,n,pos,13
697,好评,v,pos,14
698,朋友,n,pos,0
698,不错,a,pos,1
698,服务,vn,pos,2
698,到货,v,pos,3
698,很快,d,pos,4
698,晚上,t,pos,5
698,试试看,v,pos,6
698,好用,v,pos,7
699,送货,v,pos,0
699,速度,n,pos,1
699,很快,d,pos,2
699,第一天,m,pos,3
699,下单,n,pos,4
699,约,d,pos,5
699,第三天,m,pos,6
699,送到,v,pos,7
699,送到,v,pos,8
699,约,d,pos,9
699,隔天,nz,pos,10
699,安装,v,pos,11
699,售后,n,pos,12
699,态度,n,pos,13
699,其他配件,n,pos,14
699,质量,n,pos,15
699,价格,n,pos,16
699,整体,n,pos,17
699,满意,v,pos,18
700,送货,v,pos,0
700,速度,n,pos,1
700,电梯,n,pos,2
700,搬,v,pos,3
700,四楼,ns,pos,4
700,太,d,pos,5
700,感谢,v,pos,6
700,安装,v,pos,7
700,后期,t,pos,8
700,追评,v,pos,9
701,忙,v,pos,0
701,装修,v,pos,1
701,房子,n,pos,2
701,装,v,pos,3
701,邻居,v,pos,4
701,我家,r,pos,5
701,卖,v,pos,6
701,家电,j,pos,7
701,牌子,n,pos,8
701,卖,v,pos,9
701,价格比,n,pos,10
701,十年,m,pos,11
701,前,f,pos,12
701,便宜,a,pos,13
701,品牌,n,pos,14
701,值得,v,pos,15
701,拥有,v,pos,16
702,头,n,pos,0
702,大件,n,pos,1
702,服务,vn,pos,2
702,产品,n,pos,3
702,值得,v,pos,4
702,信赖,n,pos,5
702,配货,n,pos,6
702,送货,v,pos,7
702,正规,a,pos,8
702,段,q,pos,9
702,插曲,n,pos,10
702,售后,n,pos,11
702,第一,m,pos,12
702,时间,n,pos,13
702,解决,v,pos,14
702,谢谢,nr,pos,15
703,信赖,n,pos,0
703,自营,vn,pos,1
703,东西,ns,pos,2
703,安装,v,pos,3
703,师傅,nr,pos,4
703,追,v,pos,5
703,好评,v,pos,6
703,事情,n,pos,7
703,烦人,a,pos,8
703,明白,nr,pos,9
703,好评,v,pos,10
703,安装,v,pos,11
703,师傅,nr,pos,12
703,理解,v,pos,13
704,几天,m,pos,0
704,评论,n,pos,1
704,感谢,v,pos,2
704,安装,v,pos,3
704,师傅,nr,pos,4
704,耐心,a,pos,5
704,安装,v,pos,6
704,新,a,pos,7
704,我家,r,pos,8
704,讲解,v,pos,9
704,新,a,pos,10
704,足够,v,pos,11
704,日常,d,pos,12
704,家里,s,pos,13
704,一家,m,pos,14
704,三口,m,pos,15
704,用水,n,pos,16
704,需求,v,pos,17
704,电源插座,n,pos,18
704,超过,v,pos,19
704,额外,b,pos,20
704,大功率,n,pos,21
704,电源插座,n,pos,22
704,一如既往,i,pos,23
704,信任,n,pos,24
704,希望,v,pos,25
704,带来,v,pos,26
704,更多,d,pos,27
704,实用,v,pos,28
704,便捷,a,pos,29
704,产品,n,pos,30
704,介绍,v,pos,31
705,升,zg,pos,0
705,预约,v,pos,1
705,洗浴,v,pos,2
705,无线,n,pos,3
705,遥控,vn,pos,4
705,安装,v,pos,5
705,安上,v,pos,6
705,试试,vn,pos,7
706,第一天,m,pos,0
706,价格,n,pos,1
706,掉价,v,pos,2
706,吃惊,a,pos,3
706,申请,v,pos,4
706,保价,n,pos,5
706,几分钟,m,pos,6
706,退回来,l,pos,7
706,神,n,pos,8
706,速度,n,pos,9
706,机子,n,pos,10
706,装,v,pos,11
706,期待,v,pos,12
706,效果,n,pos,13
707,送货,v,pos,0
707,小哥,n,pos,1
707,准时,v,pos,2
707,售后服务,l,pos,3
707,特别,d,pos,4
707,安装,v,pos,5
707,师父,n,pos,6
707,满意,v,pos,7
711,外观,n,pos,0
711,高大,a,pos,1
711,遥控器,n,pos,2
711,电池,n,pos,3
711,不太好,v,pos,4
711,装,v,pos,5
711,装水,n,pos,6
711,两桶,m,pos,7
711,力,n,pos,8
711,关键,n,pos,9
711,老人家,n,pos,10
711,不太会,n,pos,11
711,操作,v,pos,12
711,安装,v,pos,13
711,只管,c,pos,14
711,装,v,pos,15
711,费用,n,pos,16
711,接近,v,pos,17
711,大洋,ns,pos,18
715,适合,v,pos,0
715,一家,m,pos,1
715,三口,m,pos,2
715,活动,vn,pos,3
715,期间,f,pos,4
715,性价比,n,pos,5
715,高,a,pos,6
717,购买,v,pos,0
717,第二个,m,pos,1
717,物流,n,pos,2
717,力,n,pos,3
717,配送,v,pos,4
717,力,n,pos,5
717,安装,v,pos,6
717,服务,vn,pos,7
718,升,zg,pos,0
718,一家,m,pos,1
718,三口,m,pos,2
718,足够,v,pos,3
718,样式,n,pos,4
718,漂亮,a,pos,5
718,好看,v,pos,6
719,家里,s,pos,0
719,电器,n,pos,1
719,一段时间,l,pos,2
719,推荐,v,pos,3
719,朋友,n,pos,4
719,遥控器,n,pos,5
719,控制,v,pos,6
719,储水量,n,pos,7
719,外观,n,pos,8
719,满意,v,pos,9
720,好多天,m,pos,0
720,时间,n,pos,1
720,装,v,pos,2
720,预约,v,pos,3
720,安装,v,pos,4
720,师傅,nr,pos,5
720,给装,v,pos,6
720,安装,v,pos,7
720,速度,n,pos,8
720,挺快,v,pos,9
720,简单,a,pos,10
720,搞,v,pos,11
720,特价,n,pos,12
720,八百多,m,pos,13
720,便宜,a,pos,14
721,效果,n,pos,0
721,墙,n,pos,1
721,承重墙,nr,pos,2
721,做,v,pos,3
721,支架,n,pos,4
721,底下,f,pos,5
721,多出,m,pos,6
721,两个,m,pos,7
721,铁条,n,pos,8
721,不太好,v,pos,9
721,更好,d,pos,10
721,安装,v,pos,11
721,方法,n,pos,12
722,东西,ns,pos,0
722,到货,v,pos,1
722,速度,n,pos,2
722,很快,d,pos,3
722,安装,v,pos,4
722,师傅,nr,pos,5
722,热心,n,pos,6
722,插口,n,pos,7
722,插座,n,pos,8
722,换,v,pos,9
722,排插,v,pos,10
723,老家,n,pos,0
723,老家,n,pos,1
723,老家,n,pos,2
723,老家,n,pos,3
724,商城,ns,pos,0
724,网上,s,pos,1
724,家电,j,pos,2
724,家电,j,pos,3
724,买好,v,pos,4
724,正品,n,pos,5
724,放心,v,pos,6
724,质量,n,pos,7
724,保障,v,pos,8
724,快递,v,pos,9
724,家电,j,pos,10
724,选,v,pos,11
725,收到,v,pos,0
725,货,n,pos,1
725,喜欢,v,pos,2
725,款,m,pos,3
725,满满的,z,pos,4
725,科技,n,pos,5
725,感,v,pos,6
725,才刚,d,pos,7
725,预约,v,pos,8
725,功能,n,pos,9
725,强,a,pos,10
725,电源,n,pos,11
725,插,v,pos,12
725,不用,v,pos,13
725,担心,v,pos,14
725,不用,v,pos,15
725,热水,n,pos,16
725,时,n,pos,17
725,无时无刻,i,pos,18
725,加热,v,pos,19
725,费电,n,pos,20
726,宝贝,nr,pos,0
726,很久,m,pos,1
726,安装,v,pos,2
726,服务,vn,pos,3
726,棒棒,n,pos,4
726,哒,zg,pos,5
727,品牌,n,pos,0
727,质量,n,pos,1
727,可靠,v,pos,2
727,老婆,n,pos,3
727,评价,n,pos,4
727,高,a,pos,5
727,新房,n,pos,6
727,配置,v,pos,7
727,高端,n,pos,8
727,大气,n,pos,9
727,智能,n,pos,10
727,控制,v,pos,11
727,加热,v,pos,12
727,安全可靠,i,pos,13
727,国庆节,t,pos,14
727,订,v,pos,15
727,号,m,pos,16
727,到货,v,pos,17
727,号,m,pos,18
727,安装,v,pos,19
727,到位,v,pos,20
727,几次,m,pos,21
727,老婆,n,pos,22
727,喜欢,v,pos,23
727,五星,nz,pos,24
727,评价,n,pos,25
728,价格合理,n,pos,0
728,物流,n,pos,1
728,很快,d,pos,2
728,售后,n,pos,3
728,安装,v,pos,4
728,规范,n,pos,5
728,总,b,pos,6
728,流程,n,pos,7
728,满意,v,pos,8
728,提醒,v,pos,9
728,买家,n,pos,10
728,款,m,pos,11
728,型号,n,pos,12
728,分瓦,n,pos,13
728,瓦,n,pos,14
728,安,v,pos,15
728,安,v,pos,16
728,家里,s,pos,17
728,插座,n,pos,18
728,哪种,r,pos,19
728,需,v,pos,20
728,下单,n,pos,21
729,力,n,pos,0
729,速度,n,pos,1
730,很好,a,pos,0
730,信赖,n,pos,1
730,信赖,n,pos,2
730,快递,v,pos,3
730,哥,n,pos,4
730,服务态度,n,pos,5
730,赞赏,v,pos,6
730,一句,m,pos,7
730,话,n,pos,8
730,十星,nz,pos,9
730,好评,v,pos,10
731,机器,n,pos,0
731,安装,v,pos,1
731,师傅,nr,pos,2
731,细心,n,pos,3
731,唯一,b,pos,4
731,不太好,v,pos,5
731,地方,n,pos,6
731,预约,v,pos,7
731,上门,ns,pos,8
731,安装,v,pos,9
731,主动,b,pos,10
731,安装,v,pos,11
731,预约,v,pos,12
731,电话,n,pos,13
731,不好,d,pos,14
731,打通,v,pos,15
732,购物,n,pos,0
732,一种,m,pos,1
732,享受,v,pos,2
732,服务到位,n,pos,3
732,省钱,n,pos,4
732,省力,n,pos,5
732,省心,n,pos,6
732,电器,n,pos,7
732,推荐,v,pos,8
732,朋友,n,pos,9
733,不错,a,pos,0
733,机器,n,pos,1
734,发货,n,pos,0
734,忘,v,pos,1
734,发,v,pos,2
734,淋浴,n,pos,3
734,头,n,pos,4
734,找,v,pos,5
734,客服,n,pos,6
734,补发,v,pos,7
734,发过来,l,pos,8
734,原装,n,pos,9
734,破损,v,pos,10
734,太,d,pos,11
734,负责,v,pos,12
734,差,a,pos,13
735,满意,v,pos,0
735,楼,n,pos,1
735,送货上门,l,pos,2
735,快递,v,pos,3
735,贴心,v,pos,4
735,一点点,m,pos,5
735,预约,v,pos,6
735,安装,v,pos,7
735,安装,v,pos,8
735,人员,n,pos,9
735,打电话,l,pos,10
735,确认,v,pos,11
735,安装,v,pos,12
735,师傅,nr,pos,13
735,辛苦,a,pos,14
735,谢谢,nr,pos,15
736,到货,v,pos,0
736,很快,d,pos,1
736,安装,v,pos,2
736,师傅,nr,pos,3
736,准时,v,pos,4
736,服务态度,n,pos,5
736,满意,v,pos,6
737,一家人,n,pos,0
737,段时间,nr,pos,1
737,外形,n,pos,2
737,上档次,b,pos,3
737,价位,n,pos,4
737,东西,ns,pos,5
737,老婆,n,pos,6
737,骂,v,pos,7
738,不错,a,pos,0
738,价格,n,pos,1
738,实惠,vn,pos,2
738,服务态度,n,pos,3
738,材料费,n,pos,4
738,花,v,pos,5
739,送货,v,pos,0
739,师傅,nr,pos,1
739,敬业,n,pos,2
739,雨,n,pos,3
739,依然,d,pos,4
739,售后,n,pos,5
739,打电话,l,pos,6
739,确认,v,pos,7
739,负责,v,pos,8
739,安装,v,pos,9
739,师傅,nr,pos,10
739,收费,n,pos,11
739,便宜,a,pos,12
739,不错,a,pos,13
740,递给,v,pos,0
740,力,n,pos,1
740,隔,v,pos,2
740,售后服务,l,pos,3
740,人员,n,pos,4
740,服务态度,n,pos,5
740,五星,nz,pos,6
740,好评,v,pos,7
740,上带,n,pos,8
740,花,v,pos,9
740,洒,v,pos,10
740,出水,v,pos,11
740,实在,v,pos,12
740,太小,n,pos,13
740,美中不足,i,pos,14
741,东西,ns,pos,0
741,不错,a,pos,1
741,满意,v,pos,2
741,舒服,a,pos,3
741,送货,v,pos,4
741,很快,d,pos,5
741,师傅,nr,pos,6
741,服务态度,n,pos,7
741,下次,t,pos,8
741,介绍,v,pos,9
741,朋友,n,pos,10
742,机器,n,pos,0
742,搞,v,pos,1
742,活动,vn,pos,2
742,便宜,a,pos,3
742,回复,v,pos,4
742,是升,v,pos,5
742,总体,n,pos,6
742,机器,n,pos,7
743,安装,v,pos,0
743,师傅,nr,pos,1
743,不行,v,pos,2
743,安装费,n,pos,3
743,花,v,pos,4
743,块钱,n,pos,5
743,花钱,n,pos,6
743,花,v,pos,7
743,钱,n,pos,8
744,中秋节,t,pos,0
744,收到,v,pos,1
744,第二次,m,pos,2
744,六年,m,pos,3
744,年,m,pos,4
744,新,a,pos,5
744,家用,n,pos,6
744,中秋,t,pos,7
744,送货,v,pos,8
744,小哥,n,pos,9
744,辛苦,a,pos,10
744,品牌,n,pos,11
744,值得,v,pos,12
744,信赖,n,pos,13
745,不错,a,pos,0
745,物流,n,pos,1
745,很快,d,pos,2
745,安装,v,pos,3
745,师傅,nr,pos,4
745,服务,vn,pos,5
745,到位,v,pos,6
745,电话,n,pos,7
745,沟通,v,pos,8
745,老公,nr,pos,9
745,嫌弃,v,pos,10
745,升,zg,pos,11
745,够,v,pos,12
745,两个,m,pos,13
746,服务,vn,pos,0
746,没的说,l,pos,1
746,头天,t,pos,2
746,下午,t,pos,3
746,下单,n,pos,4
746,第二天,m,pos,5
746,安装,v,pos,6
746,实体店,n,pos,7
746,太棒了,nr,pos,8
746,产品,n,pos,9
746,没用,v,pos,10
746,看着,v,pos,11
746,评,v,pos,12
747,服务满意,n,pos,0
747,家电,j,pos,1
747,便宜,a,pos,2
747,质量,n,pos,3
747,送货,v,pos,4
747,特别,d,pos,5
747,家里,s,pos,6
747,购买,v,pos,7
748,安装,v,pos,0
748,收费,n,pos,1
748,一次性,d,pos,2
748,安装费,n,pos,3
748,家里,s,pos,4
748,老人,n,pos,5
749,东西,ns,pos,0
749,收到,v,pos,1
749,送货,v,pos,2
749,第二天,m,pos,3
749,安装,v,pos,4
749,人员,n,pos,5
749,整体,n,pos,6
749,不错,a,pos,7
749,效果,n,pos,8
750,家电,j,pos,0
750,正品,n,pos,1
750,保障,v,pos,2
750,真的,d,pos,3
750,售后,n,pos,4
750,无忧,v,pos,5
750,快递,v,pos,6
750,力,n,pos,7
750,第二天,m,pos,8
751,装,v,pos,0
751,机,n,pos,1
751,师傅,nr,pos,2
751,简单,a,pos,3
751,试,v,pos,4
751,机,n,pos,5
751,要装,v,pos,6
751,水管,n,pos,7
751,安装,v,pos,8
751,师傅,nr,pos,9
751,迟点,d,pos,10
751,再装,v,pos,11
751,管试,vn,pos,12
751,追加,v,pos,13
751,评论,n,pos,14
752,自营,vn,pos,0
752,购买,v,pos,1
752,值得,v,pos,2
752,信赖,n,pos,3
752,送货,v,pos,4
752,放心,v,pos,5
752,好评,v,pos,6
753,几次,m,pos,0
753,帮,v,pos,1
753,同事,n,pos,2
753,朋友,n,pos,3
753,购买,v,pos,4
753,价格,n,pos,5
753,超级,b,pos,6
753,实惠,vn,pos,7
753,信赖,n,pos,8
753,品牌,n,pos,9
753,支持,v,pos,10
754,宝贝,nr,pos,0
754,收到,v,pos,1
754,安装,v,pos,2
754,十多天,m,pos,3
754,效果,n,pos,4
754,商城,ns,pos,5
754,产品,n,pos,6
754,保障,v,pos,7
754,物流,n,pos,8
754,很快,d,pos,9
754,农村,n,pos,10
754,送货上门,l,pos,11
755,质量,n,pos,0
755,不错,a,pos,1
755,用过,v,pos,2
755,好用,v,pos,3
755,预约,v,pos,4
755,洗浴,v,pos,5
755,不用,v,pos,6
755,提前,v,pos,7
755,开,v,pos,8
755,追加,v,pos,9
755,评价,n,pos,10
756,外型,b,pos,0
756,美观,nz,pos,1
756,加热,v,pos,2
756,师付,nr,pos,3
756,认真负责,n,pos,4
756,安装费,n,pos,5
756,够,v,pos,6
756,高,a,pos,7
756,轻体,n,pos,8
756,墙,n,pos,9
756,架子,n,pos,10
756,安装费,n,pos,11
756,一共,j,pos,12
756,花,v,pos,13
756,八角,m,pos,14
756,阀,n,pos,15
756,提供,v,pos,16
756,压力,n,pos,17
756,阀,n,pos,18
756,处,n,pos,19
756,滴水,n,pos,20
756,咨询,vn,pos,21
756,影响,vn,pos,22
756,美观,nz,pos,23
757,家里,s,pos,0
757,装修,v,pos,1
757,选,v,pos,2
757,信赖,n,pos,3
757,品牌,n,pos,4
757,全家,n,pos,5
757,满意,v,pos,6
757,物流,n,pos,7
757,安装,v,pos,8
757,到位,v,pos,9
757,好评,v,pos,10
758,物流,n,pos,0
758,赞,v,pos,1
758,小时,n,pos,2
758,家,q,pos,3
758,建议,n,pos,4
758,一级,m,pos,5
758,能耗,n,pos,6
758,失策,n,pos,7
758,耗电,v,pos,8
758,大户,n,pos,9
759,顾客,nr,pos,0
759,一段时间,l,pos,1
759,评价,n,pos,2
759,顾客,nr,pos,3
759,说出,v,pos,4
759,水,n,pos,5
759,效果,n,pos,6
759,外形,n,pos,7
759,好看,v,pos,8
759,服务,vn,pos,9
759,棒棒,n,pos,10
760,喜欢,v,pos,0
760,遥控器,n,pos,1
760,太,d,pos,2
760,简陋,a,pos,3
760,装,v,pos,4
760,好用,v,pos,5
760,原因,n,pos,6
761,父母,n,pos,0
761,现货,n,pos,1
761,听,v,pos,2
761,父母,n,pos,3
761,不错,a,pos,4
761,按装,v,pos,5
761,师傅,nr,pos,6
761,按装,v,pos,7
761,态度,n,pos,8
761,满星,nz,pos,9
761,好评,v,pos,10
762,发货,n,pos,0
762,安排,v,pos,1
762,上门,ns,pos,2
762,安装,v,pos,3
762,安装,v,pos,4
762,师傅,nr,pos,5
762,服务周到,i,pos,6
762,断电,n,pos,7
762,保温,n,pos,8
762,一日,m,pos,9
762,不错,a,pos,10
763,品牌,n,pos,0
763,值得,v,pos,1
763,信赖,n,pos,2
763,送货,v,pos,3
763,安装,v,pos,4
763,师傅,nr,pos,5
763,专业,n,pos,6
763,服务态度,n,pos,7
763,安装,v,pos,8
763,师傅,nr,pos,9
763,全,a,pos,10
763,五星,nz,pos,11
763,好评,v,pos,12
764,送货,v,pos,0
764,商品,n,pos,1
764,收到,v,pos,2
764,送,v,pos,3
764,上楼,ns,pos,4
764,真心,d,pos,5
764,不错,a,pos,6
764,样子,n,pos,7
764,美观,nz,pos,8
764,杠杠,n,pos,9
764,好评,v,pos,10
765,物品,n,pos,0
765,收到,v,pos,1
765,质量,n,pos,2
765,不错,a,pos,3
765,价格,n,pos,4
765,实惠,vn,pos,5
765,送货,v,pos,6
765,速度,n,pos,7
765,下单,n,pos,8
765,第二天,m,pos,9
765,收到,v,pos,10
765,货,n,pos,11
765,信赖,n,pos,12
765,五星,nz,pos,13
765,好评,v,pos,14
766,升,zg,pos,0
766,预约,v,pos,1
766,洗浴,v,pos,2
766,无线,n,pos,3
766,遥控,vn,pos,4
766,一段时间,l,pos,5
767,外表,n,pos,0
767,新颖,a,pos,1
767,价格,n,pos,2
767,美丽,ns,pos,3
767,服务,vn,pos,4
767,送货,v,pos,5
767,安装,v,pos,6
767,态度,n,pos,7
767,速度,n,pos,8
767,特别,d,pos,9
767,介绍,v,pos,10
768,朋友家,n,pos,0
768,别墅,n,pos,1
768,装修,v,pos,2
768,六个,m,pos,3
768,送货,v,pos,4
768,安装,v,pos,5
768,服务,vn,pos,6
768,产品质量,n,pos,7
768,没得说,l,pos,8
768,信赖,n,pos,9
769,产品,n,pos,0
769,不错,a,pos,1
769,购买,v,pos,2
769,温度,n,pos,3
769,设定,v,pos,4
769,只能,v,pos,5
769,一档,m,pos,6
769,随意,d,pos,7
769,调,v,pos,8
769,混水,n,pos,9
770,送货,v,pos,0
770,很快,d,pos,1
770,安装,v,pos,2
770,很快,d,pos,3
770,安装,v,pos,4
770,收费,n,pos,5
770,真的,d,pos,6
770,头疼,a,pos,7
770,厂家,n,pos,8
770,费用,n,pos,9
770,加,v,pos,10
770,产品,n,pos,11
770,免得,v,pos,12
